PassengerId,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Rank_A,Rank_B,Rank_C,Rank_D,Rank_E,Rank_F,Rank_G,Rank_T,Embarked_C,Embarked_Q,Embarked_S,SurvivedFamily,Survived
391,0.4488287611173744,0.125,0.2222222222222222,0.23422440102965045,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
392,0.26092947513466114,0.0,0.0,0.015216388212891242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
393,0.3486158085932607,0.25,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
394,0.2859827132656896,0.125,0.0,0.22109807522194713,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7619047619047619,1
395,0.2985093323312038,0.0,0.2222222222222222,0.03259622914329302,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.7619047619047619,1
396,0.27345609420017536,0.0,0.0,0.015216388212891242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
397,0.3861956657898033,0.0,0.0,0.015330377421392339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
398,0.5740949517725166,0.0,0.0,0.050748620223090936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
399,0.2859827132656896,0.0,0.0,0.020494635090094415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
400,0.3486158085932607,0.0,0.0,0.02469115560854232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
401,0.4864086183139171,0.0,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
402,0.32356257046223225,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
403,0.26092947513466114,0.125,0.0,0.019177122834302632,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
404,0.3486158085932607,0.125,0.0,0.030937139635999665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
405,0.24840285606914692,0.0,0.0,0.016908073949327893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
406,0.42377552298634596,0.125,0.0,0.04098927018018883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
407,0.6367280471000877,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
408,0.035450331955405236,0.125,0.1111111111111111,0.03659756266088288,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9523809523809523,1
409,0.26092947513466114,0.0,0.0,0.015175789316712771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
410,0.3736690467242891,0.375,0.1111111111111111,0.04970768794751499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4571428571428572,0
411,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
412,0.3736690467242891,0.0,0.0,0.013386510079847098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7142857142857143,0
413,0.41124890392083174,0.125,0.0,0.17566830077223786,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5714285714285714,1
414,0.3736690467242891,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
415,0.5490417136414881,0.0,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
416,0.3736690467242891,0.0,0.0,0.015712553569072387,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
417,0.42377552298634596,0.125,0.1111111111111111,0.06343577527886367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
418,0.22334961793811847,0.0,0.2222222222222222,0.025374310111545468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
419,0.3736690467242891,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
420,0.12313666541400477,0.0,0.2222222222222222,0.04713766070721715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
421,0.3736690467242891,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
422,0.26092947513466114,0.0,0.0,0.015094396337354966,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
423,0.36114242765877486,0.0,0.0,0.015370976317570811,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
424,0.3486158085932607,0.125,0.1111111111111111,0.028106928123558056,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
425,0.22334961793811847,0.125,0.1111111111111111,0.039452172548431745,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
426,0.3736690467242891,0.0,0.0,0.014151057562208049,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
427,0.3486158085932607,0.125,0.0,0.050748620223090936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
428,0.2358762370036327,0.0,0.0,0.050748620223090936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
429,0.3736690467242891,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5714285714285714,0
430,0.3987222848553175,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
431,0.3486158085932607,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5714285714285714,1
432,0.3736690467242891,0.125,0.0,0.031425107138144774,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
433,0.5239884755104597,0.125,0.0,0.050748620223090936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
434,0.21082299887260428,0.0,0.0,0.013907073811135496,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
435,0.6242014280345735,0.125,0.0,0.1091095334796455,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,0
436,0.17324314167606164,0.125,0.2222222222222222,0.23422440102965045,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
437,0.26092947513466114,0.25,0.2222222222222222,0.06709553154495196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4761904761904762,0
438,0.2985093323312038,0.25,0.3333333333333333,0.03659756266088288,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9523809523809523,1
439,0.7995740949517726,0.125,0.4444444444444444,0.5133418122566505,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6666666666666667,0
440,0.3861956657898033,0.0,0.0,0.020494635090094415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
441,0.5615683327070023,0.125,0.1111111111111111,0.05123658772523604,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1
442,0.24840285606914692,0.0,0.0,0.018542765081513996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
443,0.311035951396718,0.125,0.0,0.015175789316712771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
444,0.3486158085932607,0.0,0.0,0.025374310111545468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
445,0.3736690467242891,0.0,0.0,0.015834545444608664,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
446,0.04797695102091946,0.0,0.2222222222222222,0.15977676072337862,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
447,0.16071652261054742,0.0,0.1111111111111111,0.0380614651673182,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
448,0.42377552298634596,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
449,0.06050357008643367,0.25,0.1111111111111111,0.03758969818624431,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1
450,0.6492546661656019,0.0,0.0,0.05953203526170282,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5714285714285714,1
451,0.4488287611173744,0.125,0.2222222222222222,0.05416439273810667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,0
452,0.3736690467242891,0.125,0.0,0.03897240290032268,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
453,0.3736690467242891,0.0,0.0,0.05416439273810667,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0
454,0.6116748089690592,0.125,0.0,0.17391981561855152,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8571428571428571,1
455,0.3736690467242891,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
456,0.36114242765877486,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
457,0.8121007140172868,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0
458,0.3736690467242891,0.125,0.0,0.10122885832000206,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714285714285714,1
459,0.6242014280345735,0.0,0.0,0.020494635090094415,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
460,0.3736690467242891,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2857142857142857,0
461,0.599148189903545,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
462,0.42377552298634596,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
463,0.5866215708380308,0.0,0.0,0.07514699533034619,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0
464,0.599148189903545,0.0,0.0,0.025374310111545468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
465,0.3736690467242891,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
466,0.47388199924840285,0.0,0.0,0.013760683560491965,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
467,0.3736690467242891,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
468,0.6993611424276588,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
469,0.3736690467242891,0.0,0.0,0.015078195816283748,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
470,0.007265439057998246,0.25,0.1111111111111111,0.03758969818624431,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1
471,0.3736690467242891,0.0,0.0,0.014151057562208049,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
472,0.47388199924840285,0.0,0.0,0.016908073949327893,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
473,0.41124890392083174,0.125,0.2222222222222222,0.05416439273810667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1
474,0.2859827132656896,0.0,0.0,0.026919605597338588,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5714285714285714,1
475,0.27345609420017536,0.0,0.0,0.019201521209409888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
476,0.3736690467242891,0.0,0.0,0.10149724044618187,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0
477,0.42377552298634596,0.125,0.0,0.04098927018018883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
478,0.36114242765877486,0.125,0.0,0.013752485706455927,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
479,0.27345609420017536,0.0,0.0,0.014679623960531627,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
480,0.02292371288989102,0.0,0.1111111111111111,0.023983602730431916,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
481,0.11061004634849055,0.625,0.2222222222222222,0.09154270340242172,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0
482,0.3736690467242891,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
483,0.6242014280345735,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
484,0.7870474758862583,0.0,0.0,0.018713553707264782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
485,0.311035951396718,0.125,0.0,0.17777475888549785,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8571428571428571,1
486,0.3736690467242891,0.375,0.1111111111111111,0.04970768794751499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4571428571428572,0
487,0.4363021420518602,0.125,0.0,0.17566830077223786,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7619047619047619,1
488,0.7244143805586872,0.0,0.0,0.057970539254838485,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0
489,0.3736690467242891,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
490,0.11061004634849055,0.125,0.1111111111111111,0.031034733136428686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,1
491,0.3736690467242891,0.125,0.0,0.03897240290032268,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
492,0.26092947513466114,0.0,0.0,0.014151057562208049,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
493,0.6868345233621446,0.0,0.0,0.05953203526170282,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0
494,0.887260428410372,0.0,0.0,0.09662576327876685,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
495,0.26092947513466114,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
496,0.3736690467242891,0.0,0.0,0.028220722145058292,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
497,0.6743079042966303,0.125,0.0,0.1527664244005612,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5714285714285714,1
498,0.3736690467242891,0.0,0.0,0.029473237129564348,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
499,0.311035951396718,0.125,0.2222222222222222,0.29580589980036276,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5714285714285714,0
500,0.2985093323312038,0.0,0.0,0.015216388212891242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.380952380952381,0
501,0.21082299887260428,0.0,0.0,0.016908073949327893,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
502,0.26092947513466114,0.0,0.0,0.015126992566498259,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2857142857142857,0
503,0.3736690467242891,0.0,0.0,0.014891206669461744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
504,0.46135538018288863,0.0,0.0,0.018713553707264782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
505,0.19829637980709008,0.0,0.0,0.16883675574220638,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
506,0.22334961793811847,0.125,0.0,0.2125586439344078,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5714285714285714,0
507,0.41124890392083174,0.0,0.2222222222222222,0.050748620223090936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,1
508,0.3736690467242891,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
509,0.3486158085932607,0.0,0.0,0.04396587194327397,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
510,0.32356257046223225,0.0,0.0,0.11027245763075773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
511,0.36114242765877486,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047619,1
512,0.3736690467242891,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
513,0.4488287611173744,0.0,0.0,0.05130978285055781,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
514,0.6743079042966303,0.125,0.0,0.11594107850967697,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
515,0.2985093323312038,0.0,0.0,0.014630827210317115,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
516,0.5866215708380308,0.0,0.0,0.06640417918791278,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0
517,0.42377552298634596,0.0,0.0,0.020494635090094415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5714285714285714,1
518,0.3736690467242891,0.0,0.0,0.04713766070721715,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2857142857142857,0
519,0.4488287611173744,0.125,0.0,0.050748620223090936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
520,0.3987222848553175,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
521,0.3736690467242891,0.0,0.0,0.18249984580226933,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
522,0.27345609420017536,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
523,0.3736690467242891,0.0,0.0,0.014102260811993537,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
524,0.5490417136414881,0.0,0.1111111111111111,0.11316786160148591,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8571428571428571,1
525,0.3736690467242891,0.0,0.0,0.014110458666029575,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
526,0.5051985469121884,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
527,0.6242014280345735,0.0,0.0,0.020494635090094415,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
528,0.3736690467242891,0.0,0.0,0.4328841690069588,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0
529,0.4864086183139171,0.0,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
530,0.2859827132656896,0.25,0.1111111111111111,0.022446505098674834,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
531,0.02292371288989102,0.125,0.1111111111111111,0.050748620223090936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619,1
532,0.3736690467242891,0.0,0.0,0.014110458666029575,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
533,0.21082299887260428,0.125,0.1111111111111111,0.014110458666029575,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.42857142857142855,0
534,0.3736690467242891,0.0,0.2222222222222222,0.04364049521284361,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7619047619047619,1
535,0.3736690467242891,0.0,0.0,0.016908073949327893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855,0
536,0.08555680821746212,0.0,0.2222222222222222,0.05123658772523604,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1
537,0.5615683327070023,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0
538,0.3736690467242891,0.0,0.0,0.20772776566317125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
539,0.3736690467242891,0.0,0.0,0.028302115124416098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
540,0.27345609420017536,0.0,0.2222222222222222,0.09661756542473081,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
541,0.4488287611173744,0.0,0.2222222222222222,0.13858277060920984,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
542,0.11061004634849055,0.5,0.2222222222222222,0.06104473451835265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6233766233766234,0
543,0.13566328447951898,0.5,0.2222222222222222,0.06104473451835265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6233766233766234,0
544,0.3987222848553175,0.125,0.0,0.050748620223090936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
545,0.6242014280345735,0.125,0.0,0.20772776566317125,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.380952380952381,0
546,0.7995740949517726,0.0,0.0,0.050748620223090936,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
547,0.2358762370036327,0.125,0.0,0.050748620223090936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8571428571428571,1
548,0.3736690467242891,0.0,0.0,0.02705779799394608,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
549,0.41124890392083174,0.125,0.1111111111111111,0.04006213192611313,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,0
550,0.09808342728297632,0.125,0.1111111111111111,0.07173122281533045,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
551,0.21082299887260428,0.0,0.2222222222222222,0.21642978772242535,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7619047619047619,1
552,0.33608918952774647,0.0,0.0,0.050748620223090936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
553,0.3736690467242891,0.0,0.0,0.015281580671177828,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5714285714285714,0
554,0.27345609420017536,0.0,0.0,0.014102260811993537,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,1
555,0.27345609420017536,0.0,0.0,0.015175789316712771,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
556,0.7745208568207441,0.0,0.0,0.051822148727810165,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0
557,0.599148189903545,0.125,0.0,0.07729405233978466,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8571428571428571,1
558,0.3736690467242891,0.0,0.0,0.4440992237022602,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
559,0.4864086183139171,0.125,0.1111111111111111,0.1554664461834305,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7619047619047619,1
560,0.4488287611173744,0.125,0.0,0.033962538149299316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
561,0.3736690467242891,0.0,0.0,0.015126992566498259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
562,0.4989352373794313,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
563,0.3486158085932607,0.0,0.0,0.026350245115835676,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
564,0.3736690467242891,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
565,0.3736690467242891,0.0,0.0,0.015712553569072387,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
566,0.2985093323312038,0.25,0.0,0.04713766070721715,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,0
567,0.2358762370036327,0.0,0.0,0.015411575213749284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
568,0.36114242765877486,0.0,0.4444444444444444,0.04113566043083236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4571428571428572,0
569,0.3736690467242891,0.0,0.0,0.014110458666029575,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
570,0.3987222848553175,0.0,0.0,0.015330377421392339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
571,0.7745208568207441,0.0,0.0,0.020494635090094415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,1
572,0.6617812852311161,0.25,0.0,0.10048070654571319,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5714285714285714,1
573,0.4488287611173744,0.0,0.0,0.051504969851415845,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
574,0.3736690467242891,0.0,0.0,0.015126992566498259,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7999999999999999,1
575,0.19829637980709008,0.0,0.0,0.015712553569072387,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
576,0.2358762370036327,0.0,0.0,0.028302115124416098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
577,0.42377552298634596,0.0,0.0,0.025374310111545468,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
578,0.4864086183139171,0.125,0.0,0.1091095334796455,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5714285714285714,1
579,0.3736690467242891,0.125,0.0,0.028220722145058292,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2857142857142857,0
580,0.3987222848553175,0.0,0.0,0.015468569817999833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
581,0.311035951396718,0.125,0.1111111111111111,0.05855610025741261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5714285714285714,1
582,0.4864086183139171,0.125,0.1111111111111111,0.21642978772242535,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7619047619047619,1
583,0.6743079042966303,0.0,0.0,0.050748620223090936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
584,0.4488287611173744,0.0,0.0,0.07831878409428937,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0
585,0.3736690467242891,0.0,0.0,0.017005667449756914,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
586,0.22334961793811847,0.0,0.2222222222222222,0.1554664461834305,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7619047619047619,1
587,0.5866215708380308,0.0,0.0,0.029278050128706306,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
